start_frame,end_frame,type,from_team,from_player,to_team,to_player,pass_outcome
26119,26119,PASS,Away,23418,Away,51667,successful
26146,26146,PASS,Away,51667,Away,23418,successful
26189,26189,PASS,Away,23418,Away,4322,successful
26285,26285,PASS,Home,11117,Home,50955,successful
26929,26929,PASS,Away,51667,Away,33697,successful
26964,26964,PASS,Home,157294,Home,50955,successful
27263,27263,PASS,Away,38673,Away,51667,successful
27312,27312,PASS,Home,159688,Home,157294,successful
27349,27349,PASS,Home,157294,Home,51013,successful
27407,27407,PASS,Home,51013,Home,11885,successful
27442,27442,PASS,Home,11885,Home,157294,successful
27450,27450,PASS,Home,157294,Home,800322,successful
28222,28222,PASS,Home,157294,Home,11885,successful
28343,28343,PASS,Away,14736,Away,582974,successful
28388,28388,PASS,Away,582974,Away,23418,successful
28395,28395,PASS,Away,23418,Away,133498,successful
29211,29211,PASS,Away,133501,Away,4322,successful
29240,29240,PASS,Away,4322,Away,133501,successful
29253,29253,PASS,Away,133501,Away,4322,successful
29623,29623,PASS,Away,4322,Away,285188,successful
29698,29698,PASS,Away,285188,Away,51667,successful
30180,30180,PASS,Away,4322,Away,133501,successful
39679,39679,PASS,Away,38673,Away,14736,successful
39708,39708,PASS,Away,14736,Away,582974,successful
39915,39915,PASS,Home,157294,Home,51685,successful
39942,39942,PASS,Home,51685,Home,811820,successful
40064,40064,PASS,Home,51685,Home,51013,successful
40104,40104,PASS,Home,51013,Home,800322,successful
40149,40149,PASS,Home,800322,Home,51678,successful
40186,40186,PASS,Home,51678,Home,51685,successful
40425,40425,PASS,Away,33697,Away,285188,successful
40582,40582,PASS,Home,811820,Home,159688,successful
40621,40621,PASS,Home,159688,Home,11117,successful
40641,40641,PASS,Home,11117,Home,50955,successful
40755,40755,PASS,Home,811820,Home,50955,successful
41081,41081,PASS,Home,159688,Home,800322,successful
41114,41114,PASS,Home,800322,Home,11885,successful
41215,41215,PASS,Home,11885,Home,11117,successful
41264,41264,PASS,Home,11117,Home,50955,successful
41281,41281,PASS,Home,50955,Home,11885,successful
41292,41292,PASS,Home,11885,Home,11117,successful
41365,41365,PASS,Home,11117,Home,811820,successful
41422,41422,PASS,Home,157294,Home,11117,successful
41450,41450,PASS,Home,11117,Home,51685,successful
41482,41482,PASS,Home,51685,Home,51013,successful
41601,41601,PASS,Away,582974,Away,38673,successful
41625,41625,PASS,Away,38673,Away,624628,successful
42104,42104,PASS,Away,133501,Away,38673,successful
42192,42192,PASS,Home,51685,Home,51013,successful
42401,42401,PASS,Away,23418,Away,582974,successful
42412,42412,PASS,Away,582974,Away,14736,successful
42432,42432,PASS,Away,14736,Away,4322,successful
42478,42478,PASS,Away,4322,Away,14736,successful
43450,43450,PASS,Away,624628,Away,582974,successful
44221,44221,PASS,Home,50955,Home,11117,successful
44288,44288,PASS,Home,11117,Home,159688,successful
44332,44332,PASS,Home,159688,Home,800322,successful
44434,44434,PASS,Home,51013,Home,29075,successful
44470,44470,PASS,Home,29075,Home,11885,successful
44534,44534,PASS,Home,11885,Home,157294,successful
44542,44542,PASS,Home,157294,Home,11885,successful
44705,44705,PASS,Home,159688,Home,51685,successful
44744,44744,PASS,Home,51685,Home,157294,successful
44756,44756,PASS,Home,157294,Home,51685,successful
44796,44796,PASS,Home,51685,Home,51013,successful
44857,44857,PASS,Away,33697,Away,23418,successful
44866,44866,PASS,Away,23418,Away,14736,successful
44889,44889,PASS,Away,14736,Away,38673,successful
45344,45344,PASS,Away,4322,Away,624628,successful
45483,45483,PASS,Away,33697,Away,624628,successful
45720,45720,PASS,Away,4322,Away,624628,successful
45737,45737,PASS,Away,624628,Away,38673,successful
45839,45839,PASS,Away,133498,Away,23418,successful
45905,45905,PASS,Away,14736,Away,133498,successful
47532,47532,PASS,Home,51678,Home,29075,successful
47673,47673,PASS,Away,23418,Away,133501,successful
47692,47692,PASS,Away,133501,Away,14736,successful
47713,47713,PASS,Home,811820,Home,157294,successful
47725,47725,PASS,Home,157294,Home,11117,successful
47749,47749,PASS,Home,11117,Home,50955,successful
47780,47780,PASS,Home,50955,Home,11885,successful
47811,47811,PASS,Away,33697,Away,38673,successful
48796,48796,PASS,Home,800322,Home,11885,successful
48829,48829,PASS,Home,11885,Home,29075,successful
48917,48917,PASS,Home,811820,Home,159688,successful
48944,48944,PASS,Home,159688,Home,157294,successful
48958,48958,PASS,Home,157294,Home,159688,successful
49516,49516,PASS,Home,157294,Home,11885,successful
49582,49582,PASS,Home,11885,Home,51685,successful
49604,49604,PASS,Home,51685,Home,811820,successful
49618,49618,PASS,Home,811820,Home,50955,successful
49628,49628,PASS,Home,50955,Home,11117,successful
49759,49759,PASS,Home,157294,Home,811820,successful
50262,50262,PASS,Away,38673,Away,133498,successful
50308,50308,PASS,Away,133498,Away,965685,successful
50390,50390,PASS,Away,965685,Away,133498,successful
50908,50908,PASS,Away,133498,Away,133501,successful
52149,52149,PASS,Home,11885,Home,50977,successful
52241,52241,PASS,Away,14736,Away,43829,successful
52260,52260,PASS,Away,43829,Away,965685,successful
52311,52311,PASS,Home,157294,Home,11885,successful
52352,52352,PASS,Away,43829,Away,38673,successful
52368,52368,PASS,Away,38673,Away,23418,successful
52404,52404,PASS,Away,965685,Away,23418,successful
52426,52426,PASS,Away,23418,Away,43829,successful
52446,52446,PASS,Away,43829,Away,965685,successful
52503,52503,PASS,Home,50977,Home,11885,successful
52896,52896,PASS,Away,14736,Away,965685,successful
52971,52971,PASS,Away,965685,Away,133498,successful
53002,53002,PASS,Home,157294,Home,11117,successful
53023,53023,PASS,Home,11117,Home,159688,successful
53061,53061,PASS,Home,159688,Home,11885,successful
53089,53089,PASS,Home,11885,Home,800322,successful
53126,53126,PASS,Home,800322,Home,811820,successful
53148,53148,PASS,Home,811820,Home,51685,successful
53170,53170,PASS,Home,51685,Home,159688,successful
53203,53203,PASS,Home,159688,Home,811820,successful
53225,53225,PASS,Home,811820,Home,157294,successful
53242,53242,PASS,Home,157294,Home,50977,successful
53274,53274,PASS,Home,50977,Home,51685,successful
53298,53298,PASS,Home,51685,Home,50955,successful
53337,53337,PASS,Away,4322,Away,23418,successful
53370,53370,PASS,Away,23418,Away,38673,successful
53465,53465,PASS,Away,133498,Away,23418,successful
53474,53474,PASS,Away,23418,Away,133498,successful
53486,53486,PASS,Away,133498,Away,965685,successful
53513,53513,PASS,Away,965685,Away,23418,successful
53555,53555,PASS,Home,50977,Home,159688,successful
53571,53571,PASS,Home,159688,Home,50955,successful
53605,53605,PASS,Home,50955,Home,11885,successful
53657,53657,PASS,Home,11885,Home,50955,successful
53681,53681,PASS,Home,50955,Home,800322,successful
53694,53694,PASS,Home,800322,Home,157294,successful
53716,53716,PASS,Home,157294,Home,800322,successful
53742,53742,PASS,Away,23418,Away,965685,successful
53763,53763,PASS,Away,23418,Away,38673,successful
54269,54269,PASS,Home,745320,Home,51685,successful
54286,54286,PASS,Home,51685,Home,811820,successful
54378,54378,PASS,Home,157294,Home,50977,successful
54397,54397,PASS,Home,50977,Home,51685,successful
54415,54415,PASS,Home,51685,Home,159688,successful
54431,54431,PASS,Home,159688,Home,11117,successful
54530,54530,PASS,Home,11117,Home,811820,successful
55054,55054,PASS,Home,811820,Home,745320,successful
55104,55104,PASS,Home,811820,Home,745320,successful
55193,55193,PASS,Home,50977,Home,51678,successful
55247,55247,PASS,Home,51678,Home,51685,successful
55282,55282,PASS,Home,51685,Home,157294,successful
55299,55299,PASS,Home,157294,Home,50977,successful
55341,55341,PASS,Home,50977,Home,157294,successful
55418,55418,PASS,Away,133498,Away,23418,successful
55464,55464,PASS,Home,11117,Home,811820,successful
55505,55505,PASS,Home,811820,Home,745320,successful
55526,55526,PASS,Away,14736,Away,4322,successful
55557,55557,PASS,Home,159688,Home,50979,successful
56105,56105,PASS,Away,14736,Away,133501,successful
56158,56158,PASS,Away,133501,Away,14736,successful
56608,56608,PASS,Home,159688,Home,11117,successful
57191,57191,PASS,Home,51685,Home,745320,successful
57997,57997,PASS,Home,50977,Home,157294,successful
58018,58018,PASS,Home,157294,Home,800322,successful
58031,58031,PASS,Home,800322,Home,50955,successful
58125,58125,PASS,Home,51685,Home,50977,successful
58141,58141,PASS,Home,50977,Home,51685,successful
58187,58187,PASS,Home,51685,Home,745320,successful
58232,58232,PASS,Away,51667,Away,43829,successful
58249,58249,PASS,Away,43829,Away,38673,successful
58259,58259,PASS,Away,38673,Away,14736,successful
58321,58321,PASS,Away,14736,Away,33697,successful
58345,58345,PASS,Away,33697,Away,965685,successful
58373,58373,PASS,Home,157294,Home,11117,successful
58395,58395,PASS,Home,11117,Home,50955,successful
58817,58817,PASS,Home,800322,Home,50955,successful
58855,58855,PASS,Home,50955,Home,51678,successful
58899,58899,PASS,Home,51678,Home,811820,successful
58972,58972,PASS,Home,811820,Home,11117,successful
58980,58980,PASS,Home,11117,Home,159688,successful
59007,59007,PASS,Home,159688,Home,157294,successful
59054,59054,PASS,Home,157294,Home,800322,successful
59097,59097,PASS,Home,800322,Home,50979,successful
59166,59166,PASS,Home,157294,Home,800322,successful
59190,59190,PASS,Home,800322,Home,157294,successful
59212,59212,PASS,Home,157294,Home,11117,successful
59242,59242,PASS,Home,11117,Home,159688,successful
59263,59263,PASS,Home,159688,Home,50955,successful
59297,59297,PASS,Home,800322,Home,811820,successful
61077,61077,PASS,Away,43829,Away,,successful
61367,61367,PASS,Home,800322,Home,51678,successful
61389,61389,PASS,Home,51678,Home,50977,successful
61402,61402,PASS,Home,50977,Home,800322,successful
61455,61455,PASS,Home,800322,Home,50955,successful
61546,61546,PASS,Home,50955,Home,157294,successful
61578,61578,PASS,Home,157294,Home,50955,successful
61596,61596,PASS,Home,50955,Home,157294,successful
61612,61612,PASS,Home,157294,Home,800322,successful
61639,61639,PASS,Home,800322,Home,157294,successful
61659,61659,PASS,Home,157294,Home,11117,successful
61671,61671,PASS,Home,11117,Home,50955,successful
61695,61695,PASS,Home,50955,Home,811820,successful
61732,61732,PASS,Home,811820,Home,11117,successful
61768,61768,PASS,Home,159688,Home,50955,successful
61834,61834,PASS,Home,50955,Home,159688,successful
61847,61847,PASS,Home,159688,Home,50955,successful
61885,61885,PASS,Home,811820,Home,11117,successful
61922,61922,PASS,Home,11117,Home,159688,successful
61951,61951,PASS,Home,159688,Home,51685,successful
61961,61961,PASS,Home,51685,Home,11117,successful
62000,62000,PASS,Home,811820,Home,50955,successful
62041,62041,PASS,Away,50951,Away,965685,successful
62059,62059,PASS,Away,965685,Away,38673,successful
62116,62116,PASS,Home,50977,Home,159688,successful
62157,62157,PASS,Home,159688,Home,11117,successful
62262,62262,PASS,Home,159688,Home,50955,successful
63316,63316,PASS,Home,745320,Home,159688,successful
63361,63361,PASS,Home,159688,Home,157294,successful
63422,63422,PASS,Home,157294,Home,811820,successful
63527,63527,PASS,Away,43829,Away,38673,successful
64326,64326,PASS,Away,38673,Away,965685,successful
64341,64341,PASS,Home,795521,Home,800322,successful
64374,64374,PASS,Home,800322,Home,795521,successful
64390,64390,PASS,Home,795521,Home,50977,successful
64402,64402,PASS,Home,50977,Home,50979,successful
64720,64720,PASS,Home,157294,Home,159688,successful
64743,64743,PASS,Home,159688,Home,51714,successful
64890,64890,PASS,Home,51714,Home,50977,successful
64914,64914,PASS,Home,50977,Home,157294,successful
64938,64938,PASS,Home,157294,Home,795521,successful
65386,65386,PASS,Home,50977,Home,51678,successful
65427,65427,PASS,Home,51678,Home,51685,successful
65511,65511,PASS,Home,51685,Home,,successful
65579,65579,PASS,Home,157294,Home,51714,successful
65612,65612,PASS,Home,51714,Home,800322,successful
65646,65646,PASS,Home,800322,Home,795521,successful
65658,65658,PASS,Home,795521,Home,51714,successful
65971,65971,PASS,Away,51713,Away,51667,successful
66020,66020,PASS,Away,51667,Away,4322,successful
66044,66044,PASS,Away,4322,Away,43829,successful
66364,66364,PASS,Home,159688,Home,157294,successful
66391,66391,PASS,Home,159688,Home,50979,successful
66433,66433,PASS,Away,14736,Away,38673,successful
66780,66780,PASS,Home,157294,Home,,successful
66833,66833,PASS,Home,811820,Home,51685,successful
66923,66923,PASS,Home,51685,Home,157294,successful
66986,66986,PASS,Away,51667,Away,31147,successful
67000,67000,PASS,Away,31147,Away,4322,successful
67021,67021,PASS,Away,4322,Away,14736,successful
67035,67035,PASS,Away,14736,Away,4322,successful
67063,67063,PASS,Away,4322,Away,38673,successful
67104,67104,PASS,Away,50951,Away,38673,successful
67147,67147,PASS,Away,38673,Away,50951,successful
67654,67654,PASS,Away,50951,Away,43829,successful
67742,67742,PASS,Away,51713,Away,50951,successful
67750,67750,PASS,Away,50951,Away,51713,successful
68021,68021,PASS,Away,4322,Away,43829,successful
68043,68043,PASS,Away,43829,Away,4322,successful
68134,68134,PASS,Home,51678,Home,51685,successful
68203,68203,PASS,Away,31147,Away,43829,successful
68307,68307,PASS,Home,51685,Home,811820,successful
68343,68343,PASS,Home,811820,Home,51714,successful
68352,68352,PASS,Home,51714,Home,811820,successful
68372,68372,PASS,Away,51667,Away,43829,successful
68393,68393,PASS,Away,43829,Away,50951,successful
68403,68403,PASS,Away,50951,Away,43829,successful
68419,68419,PASS,Away,43829,Away,38673,successful
68466,68466,PASS,Home,795521,Home,51685,successful
68473,68473,PASS,Home,51685,Home,159688,successful
68510,68510,PASS,Home,159688,Home,800322,successful
68556,68556,PASS,Home,800322,Home,159688,successful
68606,68606,PASS,Home,159688,Home,811820,successful
68647,68647,PASS,Home,811820,Home,51714,successful
68683,68683,PASS,Home,51714,Home,800322,successful
68700,68700,PASS,Home,800322,Home,51714,successful
68756,68756,PASS,Home,51714,Home,50977,successful
68781,68781,PASS,Home,50977,Home,51685,successful
69269,69269,PASS,Home,745320,Home,51714,successful
69349,69349,PASS,Home,50977,Home,51714,successful
69361,69361,PASS,Home,51714,Home,159688,successful
69382,69382,PASS,Home,159688,Home,51714,successful
69423,69423,PASS,Away,14736,Away,38673,successful
69453,69453,PASS,Away,38673,Away,43829,successful
69541,69541,PASS,Home,51678,Home,800322,successful
69588,69588,PASS,Home,800322,Home,795521,successful
69614,69614,PASS,Home,795521,Home,157294,successful
69651,69651,PASS,Home,157294,Home,745320,successful
69692,69692,PASS,Home,745320,Home,157294,successful
69709,69709,PASS,Home,157294,Home,811820,successful
69750,69750,PASS,Home,811820,Home,745320,successful
69768,69768,PASS,Home,745320,Home,795521,successful
69791,69791,PASS,Home,795521,Home,795521,successful
69830,69830,PASS,Home,795521,Home,157294,successful
69846,69846,PASS,Home,157294,Home,745320,successful
